ID_NUM,GRADE_CDE,CRS_GPA
1722316,A-,3.70
1722316,C+,2.30
1722316,A,4.00
1722316,A,4.00
1722316,C+,2.30
1722316,A,4.00
1722316,A,4.00
1722316,B+,3.30
1722316,B+,3.30
1722316,C+,2.30
1722316,A-,3.70
1722316,A-,3.70
1722334,A,4.00
1722334,A,4.00
1722334,A,4.00
1722334,A,4.00
1722334,A,4.00
1722334,A,4.00
1722334,B+,3.30
1722334,A,4.00
1722334,A,4.00
1722334,B+,3.30
1722334,A,4.00
1722334,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A,4.00
1722360,A-,3.70
1722360,A,4.00
1722360,A-,3.70
1722366,B-,2.70
1722366,C,2.00
1722366,C,2.00
1722366,B-,2.70
1722366,A,4.00
1722366,B-,2.70
1722366,A,4.00
1722366,C-,1.70
1722366,A,4.00
1722366,B-,2.70
1722366,B,3.00
1722366,C-,1.70
1722368,B+,3.30
1722368,A,4.00
1722368,A,4.00
1722368,A,4.00
1722368,A-,3.70
1722368,A,4.00
1722368,A,4.00
1722368,B+,3.30
1722368,A,4.00
1722368,A,4.00
1722368,A,4.00
1722368,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,B+,3.30
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722372,A,4.00
1722376,B-,2.70
1722376,A,4.00
1722376,A,4.00
1722376,B,3.00
1722376,A,4.00
1722376,A-,3.70
1722376,B,3.00
1722391,B,3.00
1722391,C-,1.70
1722391,A-,3.70
1722391,B,3.00
1722391,B,3.00
1722391,A-,3.70
1722391,C-,1.70
1722391,A,4.00
1722391,C-,1.70
1722391,A,4.00
1722391,A-,3.70
1722391,B-,2.70
1722403,C-,1.70
1722403,D+,1.30
1722403,F,0.00
1722403,F,0.00
1722403,D-,0.70
1722403,D-,0.70
1722403,D,1.00
1722403,F,0.00
1722403,B,3.00
1722403,B+,3.30
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722422,A,4.00
1722432,B-,2.70
1722432,C,2.00
1722432,C+,2.30
1722432,B,3.00
1722432,C,2.00
1722432,A-,3.70
1722432,B,3.00
1722432,C,2.00
1722432,C+,2.30
1722432,F,0.00
1722432,C,2.00
1722444,B+,3.30
1722444,B,3.00
1722444,A,4.00
1722444,B,3.00
1722444,A,4.00
1722444,C,2.00
1722444,C+,2.30
1722444,A-,3.70
1722444,A-,3.70
1722444,A,4.00
1722467,F,0.00
1722467,D,1.00
1722467,A-,3.70
1722467,B,3.00
1722467,D-,0.70
1722467,F,0.00
1722467,B+,3.30
1722467,C+,2.30
1722467,C-,1.70
1722488,A,4.00
1722488,A,4.00
1722488,A,4.00
1722488,A,4.00
1722488,B,3.00
1722488,A,4.00
1722488,A-,3.70
1722488,B,3.00
1722488,A,4.00
1722488,A,4.00
1722500,A,4.00
1722500,B-,2.70
1722500,B+,3.30
1722500,B+,3.30
1722500,B-,2.70
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722557,A,4.00
1722565,D,1.00
1722565,B,3.00
1722565,D,1.00
1722565,B-,2.70
1722565,B,3.00
1722565,B,3.00
1722565,B-,2.70
1722565,B-,2.70
1722565,C,2.00
1722565,A-,3.70
1722565,B,3.00
1722577,B,3.00
1722577,A-,3.70
1722577,D,1.00
1722577,A,4.00
1722577,B-,2.70
1722577,D+,1.30
1722577,C+,2.30
1722577,A-,3.70
1722577,B,3.00
1722577,A,4.00
1722577,B-,2.70
1722586,C+,2.30
1722586,A,4.00
1722586,C,2.00
1722586,A-,3.70
1722586,A,4.00
1722586,B-,2.70
1722586,B+,3.30
1722586,A,4.00
1722586,B+,3.30
1722586,C,2.00
1722586,B,3.00
1722586,A,4.00
1722589,F,0.00
1722589,B-,2.70
1722589,D+,1.30
1722589,F,0.00
1722642,B-,2.70
1722642,B-,2.70
1722642,C+,2.30
1722642,B,3.00
1722642,D,1.00
1722642,B-,2.70
1722642,C,2.00
1722642,C+,2.30
1722642,D,1.00
1722664,A,4.00
1722664,A,4.00
1722664,A,4.00
1722664,B+,3.30
1722664,A,4.00
1722664,A,4.00
1722664,A-,3.70
1722664,A-,3.70
1722664,A-,3.70
1722664,A,4.00
1722664,A,4.00
1722664,A,4.00
1722664,A,4.00
1722676,C,2.00
1722676,D+,1.30
1722676,B,3.00
1722676,C,2.00
1722676,C+,2.30
1722676,C+,2.30
1722676,C-,1.70
1722676,A,4.00
1722676,C-,1.70
1722676,F,0.00
1722716,F,0.00
1722716,A,4.00
1722716,C+,2.30
1722716,B,3.00
1722716,A-,3.70
1722716,A,4.00
1722716,A,4.00
1722716,A,4.00
1722729,C+,2.30
1722729,D+,1.30
1722729,A-,3.70
1722729,B,3.00
1722729,D+,1.30
1722729,F,0.00
1722729,D,1.00
1722729,D-,0.70
1722729,B+,3.30
1722729,C,2.00
1722729,B,3.00
1722729,D,1.00
1722749,B-,2.70
1722749,B,3.00
1722749,A,4.00
1722749,A,4.00
1722749,B-,2.70
1722749,A,4.00
1722749,A,4.00
1722749,A,4.00
1722749,A-,3.70
1722749,F,0.00
1722749,B,3.00
1722749,A,4.00
1722828,B-,2.70
1722828,A-,3.70
1722828,D+,1.30
1722828,B-,2.70
1722828,C-,1.70
1722828,C,2.00
1722828,A-,3.70
1722828,B,3.00
1722828,F,0.00
1722828,B,3.00
1722828,A,4.00
1722828,B-,2.70
1722844,B+,3.30
1722844,A-,3.70
1722844,B-,2.70
1722844,B,3.00
1722844,C,2.00
1722844,B,3.00
1722844,A-,3.70
1722844,A,4.00
1722844,A-,3.70
1722844,C,2.00
1722844,D+,1.30
1722844,D,1.00
1722860,A-,3.70
1722860,B,3.00
1722860,A,4.00
1722860,B-,2.70
1722860,A,4.00
1722860,B-,2.70
1722860,A-,3.70
1722860,A-,3.70
1722860,A-,3.70
1722860,B,3.00
1722860,A,4.00
1722860,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722915,A,4.00
1722921,A-,3.70
1722921,B+,3.30
1722921,A,4.00
1722921,B+,3.30
1722921,A-,3.70
1722921,A-,3.70
1722921,C,2.00
1722921,B-,2.70
1722921,A-,3.70
1722921,B+,3.30
1722921,A-,3.70
1722921,A-,3.70
1722930,C+,2.30
1722930,F,0.00
1722930,F,0.00
1722930,C+,2.30
1722930,D+,1.30
1722938,B+,3.30
1722938,A,4.00
1722938,A,4.00
1722938,B+,3.30
1722938,A-,3.70
1722938,A-,3.70
1722938,A-,3.70
1722938,B-,2.70
1722938,A,4.00
1722938,A,4.00
1722938,A,4.00
1722943,A,4.00
1722943,B+,3.30
1722943,B+,3.30
1722943,A-,3.70
1722943,B+,3.30
1722943,B+,3.30
1722943,B+,3.30
1722943,A,4.00
1722943,A-,3.70
1722943,B+,3.30
1722943,A,4.00
1722943,A-,3.70
1722956,B-,2.70
1722956,B,3.00
1722956,A-,3.70
1722956,B-,2.70
1722956,B+,3.30
1722956,B,3.00
1722956,C+,2.30
1722956,A,4.00
1722956,B,3.00
1722956,A-,3.70
1722956,A-,3.70
1722975,A,4.00
1722975,A-,3.70
1722975,A-,3.70
1722975,A,4.00
1722975,A,4.00
1722975,A,4.00
1722975,A,4.00
1722975,A,4.00
1722975,B,3.00
1722975,B,3.00
1722975,A,4.00
1722983,A-,3.70
1722983,A,4.00
1722983,A,4.00
1722983,A,4.00
1722983,A-,3.70
1722983,B+,3.30
1722983,A,4.00
1722983,B,3.00
1722983,A-,3.70
1722983,B,3.00
1722983,A,4.00
1722983,B,3.00
1722985,C-,1.70
1722985,D,1.00
1722985,B,3.00
1722985,C,2.00
1722985,D+,1.30
1722985,B+,3.30
1722985,B-,2.70
1722985,C,2.00
1722985,B+,3.30
1722985,C-,1.70
1722992,B-,2.70
1722992,A,4.00
1722992,A-,3.70
1722992,D,1.00
1722992,A-,3.70
1722992,B,3.00
1722992,B+,3.30
1722992,C,2.00
1722992,A,4.00
1722992,A,4.00
1723001,A,4.00
1723001,B,3.00
1723001,A,4.00
1723001,A-,3.70
1723001,B,3.00
1723001,B-,2.70
1723001,B-,2.70
1723001,B,3.00
1723001,A-,3.70
1723001,A-,3.70
1723001,B+,3.30
1723001,A-,3.70
1723003,C-,1.70
1723003,D+,1.30
1723003,C-,1.70
1723003,A,4.00
1723003,B,3.00
1723003,C,2.00
1723003,D+,1.30
1723003,D,1.00
1723003,C-,1.70
1723008,A-,3.70
1723008,F,0.00
1723008,B,3.00
1723008,A-,3.70
1723008,B-,2.70
1723036,B,3.00
1723036,C+,2.30
1723036,B-,2.70
1723036,C,2.00
1723036,C-,1.70
1723036,C-,1.70
1723036,A,4.00
1723036,B,3.00
1723036,D+,1.30
1723036,A-,3.70
1723043,C,2.00
1723043,B-,2.70
1723043,A-,3.70
1723043,C-,1.70
1723043,C+,2.30
1723043,C,2.00
1723043,C,2.00
1723043,C,2.00
1723043,B+,3.30
1723043,B-,2.70
1723047,A-,3.70
1723047,D-,0.70
1723047,B-,2.70
1723047,D,1.00
1723047,B+,3.30
1723047,D,1.00
1723047,F,0.00
1723047,D-,0.70
1723047,C+,2.30
1723047,B+,3.30
1723047,D-,0.70
1723047,C+,2.30
1723048,B+,3.30
1723048,D-,0.70
1723048,A,4.00
1723048,A,4.00
1723048,B-,2.70
1723048,B-,2.70
1723048,C,2.00
1723048,C+,2.30
1723048,A-,3.70
1723048,C,2.00
1723048,C,2.00
1723048,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723055,A,4.00
1723058,D-,0.70
1723058,A-,3.70
1723058,B-,2.70
1723058,B-,2.70
1723058,F,0.00
1723058,C,2.00
1723058,C-,1.70
1723058,F,0.00
1723058,B,3.00
1723059,B+,3.30
1723059,B,3.00
1723059,A,4.00
1723059,A,4.00
1723059,B+,3.30
1723059,A-,3.70
1723059,A,4.00
1723059,A,4.00
1723059,A,4.00
1723059,B+,3.30
1723059,B,3.00
1723059,A-,3.70
1723061,D-,0.70
1723061,C-,1.70
1723061,C,2.00
1723061,F,0.00
1723061,B-,2.70
1723061,B,3.00
1723061,B-,2.70
1723061,B-,2.70
1723061,C,2.00
1723061,C+,2.30
1723065,B+,3.30
1723065,B-,2.70
1723065,B,3.00
1723065,B-,2.70
1723065,A,4.00
1723065,B,3.00
1723065,D+,1.30
1723065,C-,1.70
1723065,B,3.00
1723065,B,3.00
1723065,A,4.00
1723071,B,3.00
1723071,C,2.00
1723071,A-,3.70
1723071,B-,2.70
1723071,A,4.00
1723071,B+,3.30
1723071,B+,3.30
1723071,F,0.00
1723071,B-,2.70
1723071,B-,2.70
1723071,B-,2.70
1723077,F,0.00
1723077,F,0.00
1723077,F,0.00
1723077,F,0.00
1723077,F,0.00
1723077,F,0.00
1723078,A,4.00
1723078,A,4.00
1723078,B,3.00
1723078,A,4.00
1723078,A-,3.70
1723078,B,3.00
1723078,A,4.00
1723078,A,4.00
1723078,A,4.00
1723078,A,4.00
1723090,F,0.00
1723090,D+,1.30
1723090,D+,1.30
1723090,D,1.00
1723090,B,3.00
1723090,A,4.00
1723090,B,3.00
1723090,D+,1.30
1723090,A-,3.70
1723090,D-,0.70
1723090,A,4.00
1723090,D,1.00
1723090,D,1.00
1723092,A-,3.70
1723092,B-,2.70
1723092,B-,2.70
1723092,A,4.00
1723092,C+,2.30
1723092,F,0.00
1723092,C+,2.30
1723092,B,3.00
1723092,B-,2.70
1723092,C+,2.30
1723092,A,4.00
1723101,B+,3.30
1723101,A,4.00
1723101,B,3.00
1723101,A-,3.70
1723101,A-,3.70
1723101,A-,3.70
1723101,A,4.00
1723101,A,4.00
1723101,B,3.00
1723101,B,3.00
1723104,F,0.00
1723104,F,0.00
1723104,D-,0.70
1723104,D+,1.30
1723104,F,0.00
1723104,F,0.00
1723104,A,4.00
1723104,F,0.00
1723104,F,0.00
1723106,C+,2.30
1723106,C+,2.30
1723106,A,4.00
1723106,B,3.00
1723106,D,1.00
1723106,C-,1.70
1723130,B+,3.30
1723130,B-,2.70
1723130,D,1.00
1723130,C,2.00
1723130,B,3.00
1723130,C+,2.30
1723130,C+,2.30
1723130,C,2.00
1723130,D+,1.30
1723130,B,3.00
1723142,A,4.00
1723142,A,4.00
1723142,B,3.00
1723142,A,4.00
1723142,A,4.00
1723142,A-,3.70
1723142,B,3.00
1723142,A,4.00
1723142,A,4.00
1723142,A,4.00
1723142,B+,3.30
1723188,A-,3.70
1723188,A-,3.70
1723188,A,4.00
1723188,A,4.00
1723188,A,4.00
1723188,C,2.00
1723188,A,4.00
1723188,B,3.00
1723188,A,4.00
1723188,B,3.00
1723188,A,4.00
1723194,B+,3.30
1723194,A,4.00
1723194,B,3.00
1723194,B+,3.30
1723194,B+,3.30
1723194,A,4.00
1723194,A-,3.70
1723194,A-,3.70
1723194,A,4.00
1723194,B+,3.30
1723194,A-,3.70
1723194,A-,3.70
1723195,C-,1.70
1723195,C,2.00
1723195,B+,3.30
1723195,B,3.00
1723195,A,4.00
1723195,C+,2.30
1723195,B-,2.70
1723195,C+,2.30
1723195,C+,2.30
1723195,B-,2.70
1723198,D+,1.30
1723198,B+,3.30
1723198,C,2.00
1723198,B,3.00
1723198,B,3.00
1723198,B,3.00
1723198,D+,1.30
1723198,A,4.00
1723198,C+,2.30
1723198,A,4.00
1723198,C-,1.70
1723198,C+,2.30
1723204,A,4.00
1723204,C-,1.70
1723204,C,2.00
1723204,A,4.00
1723204,A,4.00
1723204,F,0.00
1723204,D,1.00
1723204,F,0.00
1723204,A,4.00
1723204,A,4.00
1723226,C-,1.70
1723226,B+,3.30
1723226,B,3.00
1723226,C,2.00
1723226,B-,2.70
1723226,A,4.00
1723226,C-,1.70
1723226,A,4.00
1723226,B-,2.70
1723226,B,3.00
1723226,A-,3.70
1723226,B+,3.30
1723226,C,2.00
1723238,A-,3.70
1723238,A-,3.70
1723238,A,4.00
1723238,B,3.00
1723238,A,4.00
1723238,B,3.00
1723238,A-,3.70
1723238,C,2.00
1723238,A,4.00
1723267,B,3.00
1723267,C+,2.30
1723267,A,4.00
1723267,A,4.00
1723267,B+,3.30
1723267,A,4.00
1723267,A-,3.70
1723267,A,4.00
1723267,A,4.00
1723267,B+,3.30
1723267,B-,2.70
1723269,A,4.00
1723269,A,4.00
1723269,A,4.00
1723269,A,4.00
1723269,A-,3.70
1723269,A,4.00
1723276,B-,2.70
1723276,A,4.00
1723276,B,3.00
1723276,B,3.00
1723276,B,3.00
1723276,D+,1.30
1723276,B,3.00
1723276,D+,1.30
1723276,A,4.00
1723276,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723284,A,4.00
1723286,B-,2.70
1723286,C+,2.30
1723286,B,3.00
1723286,A,4.00
1723286,A,4.00
1723286,B-,2.70
1723286,B-,2.70
1723286,B-,2.70
1723286,C+,2.30
1723286,B-,2.70
1723286,A,4.00
1723287,A,4.00
1723287,B-,2.70
1723287,B,3.00
1723287,C,2.00
1723287,A,4.00
1723287,A,4.00
1723287,A-,3.70
1723287,C+,2.30
1723287,A-,3.70
1723287,A,4.00
1723292,B+,3.30
1723292,A-,3.70
1723292,A,4.00
1723292,A,4.00
1723292,A,4.00
1723298,A,4.00
1723298,A-,3.70
1723298,B+,3.30
1723298,A,4.00
1723298,B+,3.30
1723298,A,4.00
1723298,A,4.00
1723298,A,4.00
1723298,A,4.00
1723298,A,4.00
1723302,B+,3.30
1723303,F,0.00
1723304,C-,1.70
1723304,B,3.00
1723304,B-,2.70
1723304,D+,1.30
1723304,B-,2.70
1723304,D+,1.30
1723304,B,3.00
1723304,C,2.00
1723304,C-,1.70
1723304,C-,1.70
1723305,B,3.00
1723305,F,0.00
1723305,F,0.00
1723305,F,0.00
1723305,F,0.00
1723314,B+,3.30
1723314,A,4.00
1723314,B+,3.30
1723314,A,4.00
1723314,A,4.00
1723314,C+,2.30
1723314,A,4.00
1723314,A,4.00
1723314,A,4.00
1723314,A,4.00
1723314,A,4.00
1723317,B-,2.70
1723317,C,2.00
1723317,B-,2.70
1723317,B+,3.30
1723317,A-,3.70
1723326,B,3.00
1723326,B,3.00
1723326,C+,2.30
1723326,A,4.00
1723326,A,4.00
1723326,B+,3.30
1723326,A-,3.70
1723326,B-,2.70
1723326,B,3.00
1723326,B+,3.30
1723337,F,0.00
1723337,F,0.00
1723337,F,0.00
1723337,F,0.00
1723343,B+,3.30
1723343,A,4.00
1723343,A,4.00
1723343,A,4.00
1723343,A-,3.70
1723343,A,4.00
1723343,A,4.00
1723343,A,4.00
1723343,A,4.00
1723343,A,4.00
1723343,A,4.00
1723343,A,4.00
1723346,C,2.00
1723346,C,2.00
1723346,D,1.00
1723346,F,0.00
1723346,F,0.00
1723347,B,3.00
1723347,B,3.00
1723347,C,2.00
1723347,C-,1.70
1723347,B,3.00
1723347,B,3.00
1723347,A,4.00
1723347,A,4.00
1723347,C,2.00
1723347,A,4.00
1723347,A-,3.70
1723357,B,3.00
1723357,A,4.00
1723357,C,2.00
1723357,B,3.00
1723357,A,4.00
1723357,A-,3.70
1723357,C+,2.30
1723357,B-,2.70
1723357,A-,3.70
1723357,B,3.00
1723357,A-,3.70
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723360,A,4.00
1723363,A,4.00
1723363,B+,3.30
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723363,A,4.00
1723364,F,0.00
1723364,D+,1.30
1723367,A,4.00
1723367,A-,3.70
1723367,A,4.00
1723367,A,4.00
1723367,A,4.00
1723367,A,4.00
1723367,A,4.00
1723367,A,4.00
1723367,A,4.00
1723367,A,4.00
1723367,A,4.00
1723367,A-,3.70
1723367,A,4.00
1723367,A-,3.70
1723367,B+,3.30
1723367,IN,0.00
1723376,C,2.00
1723376,A,4.00
1723376,B+,3.30
1723376,D+,1.30
1723376,C+,2.30
1723376,A,4.00
1723376,A,4.00
1723376,D,1.00
1723376,B,3.00
1723376,B,3.00
1723377,A-,3.70
1723377,A-,3.70
1723377,A,4.00
1723377,A,4.00
1723377,A-,3.70
1723377,A,4.00
1723377,A-,3.70
1723377,A-,3.70
1723377,A-,3.70
1723377,C+,2.30
1723377,A,4.00
1723380,C-,1.70
1723380,B-,2.70
1723380,B-,2.70
1723380,C+,2.30
1723380,A-,3.70
1723380,C+,2.30
1723380,D,1.00
1723380,C-,1.70
1723380,A-,3.70
1723381,F,0.00
1723381,D+,1.30
1723381,F,0.00
1723381,F,0.00
1723381,C-,1.70
1723381,F,0.00
1723381,C,2.00
1723381,F,0.00
1723381,F,0.00
1723381,F,0.00
1723381,C,2.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723386,A,4.00
1723387,B,3.00
1723387,B,3.00
1723387,C,2.00
1723387,B-,2.70
1723387,D+,1.30
1723387,D+,1.30
1723387,F,0.00
1723387,F,0.00
1723387,F,0.00
1723387,F,0.00
1723387,D,1.00
1723387,F,0.00
1723393,A-,3.70
1723393,A,4.00
1723393,A-,3.70
1723393,B,3.00
1723393,B-,2.70
1723393,B+,3.30
1723393,B,3.00
1723393,A-,3.70
1723393,C+,2.30
1723393,A-,3.70
1723393,C,2.00
1723393,A,4.00
1723396,B+,3.30
1723396,A,4.00
1723396,B-,2.70
1723396,B,3.00
1723396,B,3.00
1723396,B,3.00
1723396,B,3.00
1723396,B,3.00
1723396,B+,3.30
1723396,B,3.00
1723396,B-,2.70
1723396,C+,2.30
1723397,A,4.00
1723397,A,4.00
1723397,A,4.00
1723397,A,4.00
1723397,A,4.00
1723397,B,3.00
1723397,B+,3.30
1723397,A,4.00
1723397,B,3.00
1723397,A-,3.70
1723397,A,4.00
1723397,A,4.00
1723404,A,4.00
1723404,B+,3.30
1723404,A,4.00
1723404,A,4.00
1723404,A-,3.70
1723404,B+,3.30
1723404,B,3.00
1723404,A-,3.70
1723404,B,3.00
1723404,A,4.00
1723404,B,3.00
1723404,A,4.00
1723406,C-,1.70
1723406,C-,1.70
1723406,F,0.00
1723406,F,0.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723408,A,4.00
1723411,D+,1.30
1723411,D+,1.30
1723411,C+,2.30
1723411,A-,3.70
1723411,B,3.00
1723411,A-,3.70
1723411,D,1.00
1723411,F,0.00
1723411,B,3.00
1723411,F,0.00
1723411,C-,1.70
1723417,C-,1.70
1723417,C,2.00
1723417,F,0.00
1723417,C+,2.30
1723417,D+,1.30
1723417,F,0.00
1723417,D-,0.70
1723417,B-,2.70
1723417,F,0.00
1723421,C,2.00
1723421,A,4.00
1723421,A-,3.70
1723421,B+,3.30
1723421,A,4.00
1723421,A-,3.70
1723421,B+,3.30
1723421,C,2.00
1723421,A,4.00
1723421,A-,3.70
1723423,F,0.00
1723423,C-,1.70
1723423,A-,3.70
1723423,C-,1.70
1723423,A,4.00
1723423,B+,3.30
1723423,A-,3.70
1723423,C-,1.70
1723423,B-,2.70
1723423,C-,1.70
1723423,C+,2.30
1723423,C+,2.30
1723423,B-,2.70
1723423,B-,2.70
1723423,B+,3.30
1723428,B+,3.30
1723428,B,3.00
1723428,A,4.00
1723428,A,4.00
1723428,C,2.00
1723428,A,4.00
1723428,B-,2.70
1723428,A-,3.70
1723428,A,4.00
1723428,A,4.00
1723428,B-,2.70
1723428,B+,3.30
1723428,A-,3.70
1723429,A,4.00
1723429,A,4.00
1723429,B-,2.70
1723429,A,4.00
1723429,A,4.00
1723429,B,3.00
1723429,B,3.00
1723429,A,4.00
1723429,A,4.00
1723429,B-,2.70
1723433,C+,2.30
1723433,F,0.00
1723433,F,0.00
1723433,C,2.00
1723433,F,0.00
1723433,F,0.00
1723433,F,0.00
1723433,C+,2.30
1723433,F,0.00
1723438,B-,2.70
1723438,B-,2.70
1723438,C+,2.30
1723438,B+,3.30
1723438,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,B-,2.70
1723444,B,3.00
1723444,A,4.00
1723444,A,4.00
1723444,A,4.00
1723444,B-,2.70
1723444,A,4.00
1723444,A,4.00
1723448,D-,0.70
1723448,B,3.00
1723448,C+,2.30
1723448,B,3.00
1723448,C+,2.30
1723448,C-,1.70
1723448,B,3.00
1723448,B,3.00
1723448,C,2.00
1723448,B-,2.70
1723459,A-,3.70
1723459,B-,2.70
1723459,B,3.00
1723459,C+,2.30
1723459,C,2.00
1723459,C,2.00
1723459,F,0.00
1723459,B-,2.70
1723459,B-,2.70
1723460,B,3.00
1723460,A,4.00
1723460,A-,3.70
1723460,B,3.00
1723460,C+,2.30
1723460,B,3.00
1723460,A-,3.70
1723460,B,3.00
1723460,B,3.00
1723465,B,3.00
1723465,D-,0.70
1723465,D+,1.30
1723465,C,2.00
1723465,B,3.00
1723465,D+,1.30
1723502,A,4.00
1723502,A-,3.70
1723611,D,1.00
1723611,D-,0.70
1723611,F,0.00
1723611,D-,0.70
1723611,C,2.00
1723674,A,4.00
1723674,A,4.00
1723705,B+,3.30
1723705,A,4.00
1723705,A,4.00
1723705,A,4.00
1723705,A,4.00
1723705,A,4.00
1723862,A,4.00
1723862,A-,3.70
1723862,A-,3.70
1723862,A,4.00
1723862,A,4.00
1723862,B,3.00
1723900,F,0.00
1723900,A,4.00
1723900,B,3.00
1723900,IN,0.00
1723900,B,3.00
1724113,C-,1.70
1724113,C,2.00
1724113,D-,0.70
1724113,C+,2.30
1724113,B,3.00
1724113,B,3.00
1724370,B,3.00
1724370,B,3.00
1724370,A,4.00
1724370,A-,3.70
1724370,A,4.00
1724370,A,4.00
1724467,B+,3.30
1724467,A,4.00
1724625,B-,2.70
1724625,A,4.00
1724625,C,2.00
1724625,D+,1.30
1724625,B-,2.70
1724625,C+,2.30
